,username,namespace,report_id,grade
4402,sas.aluno,jardimsaopaulo,3635,
4403,sas.aluno,jardimsaopaulo,3635,
4404,sas.aluno,jardimsaopaulo,3635,
4405,sas.aluno,jardimsaopaulo,3635,
4406,sas.aluno,jardimsaopaulo,3635,
4407,sas.aluno,jardimsaopaulo,3635,
4408,sas.aluno,jardimsaopaulo,3635,
4409,sas.aluno,jardimsaopaulo,3635,
4410,sas.aluno,jardimsaopaulo,3635,
4411,sas.aluno,jardimsaopaulo,3635,
4412,sas.aluno,jardimsaopaulo,3635,
4413,sas.aluno,jardimsaopaulo,3635,
4414,sas.aluno,jardimsaopaulo,3635,
4415,sas.aluno,jardimsaopaulo,3635,ef 7o ano
4416,sas.aluno,jardimsaopaulo,3635,
4417,sas.aluno,jardimsaopaulo,3635,
4418,sas.aluno,jardimsaopaulo,3635,
4419,sas.aluno,jardimsaopaulo,3635,
4420,sas.aluno,jardimsaopaulo,3635,
4421,sas.aluno,jardimsaopaulo,3635,em 1a serie
4422,sas.aluno,jardimsaopaulo,3635,
4423,sas.aluno,jardimsaopaulo,3635,
4424,sas.aluno,jardimsaopaulo,3635,
4425,sas.aluno,jardimsaopaulo,3635,
4426,sas.aluno,jardimsaopaulo,3635,em 1a serie
4427,sas.aluno,jardimsaopaulo,3635,
4428,sas.aluno,jardimsaopaulo,3635,
4429,sas.aluno,jardimsaopaulo,3635,
4430,sas.aluno,jardimsaopaulo,3635,
4431,sas.aluno,jardimsaopaulo,3635,
4432,sas.aluno,jardimsaopaulo,3635,
4433,sas.aluno,jardimsaopaulo,3635,
4434,sas.aluno,jardimsaopaulo,3635,
4435,sas.aluno,jardimsaopaulo,3635,
4436,sas.aluno,jardimsaopaulo,3635,
4437,sas.aluno,jardimsaopaulo,3635,em 1a serie
4438,sas.aluno,jardimsaopaulo,3635,
4439,sas.aluno,jardimsaopaulo,3635,
4440,sas.aluno,jardimsaopaulo,3635,
4441,sas.aluno,jardimsaopaulo,3635,em 1a serie
4442,sas.aluno,jardimsaopaulo,3635,
4443,sas.aluno,jardimsaopaulo,3635,
4444,sas.aluno,jardimsaopaulo,3635,
4445,sas.aluno,jardimsaopaulo,3635,
4446,sas.aluno,jardimsaopaulo,3635,
4447,sas.aluno,jardimsaopaulo,3635,
4448,sas.aluno,jardimsaopaulo,3635,
4449,sas.aluno,jardimsaopaulo,3635,
4450,sas.aluno,jardimsaopaulo,3635,
4451,sas.aluno,jardimsaopaulo,3635,
4452,sas.aluno,jardimsaopaulo,3635,
4453,sas.aluno,jardimsaopaulo,3635,
4454,sas.aluno,jardimsaopaulo,3635,
4455,sas.aluno,jardimsaopaulo,3635,
4456,sas.aluno,jardimsaopaulo,3635,
4457,sas.aluno,jardimsaopaulo,3635,
4458,sas.aluno,jardimsaopaulo,3635,
4459,sas.aluno,jardimsaopaulo,3635,
4460,sas.aluno,jardimsaopaulo,3635,
4461,sas.aluno,jardimsaopaulo,3635,
4462,sas.aluno,jardimsaopaulo,3635,infantil iv
4463,sas.aluno,jardimsaopaulo,3635,
4464,sas.aluno,jardimsaopaulo,3635,
4465,sas.aluno,jardimsaopaulo,3635,
4466,sas.aluno,jardimsaopaulo,3635,
4467,sas.aluno,jardimsaopaulo,3635,
4468,sas.aluno,jardimsaopaulo,3635,
4469,sas.aluno,jardimsaopaulo,3635,
4470,sas.aluno,jardimsaopaulo,3635,
4471,sas.aluno,jardimsaopaulo,3635,
4472,sas.aluno,jardimsaopaulo,3635,
4473,sas.aluno,jardimsaopaulo,3635,
4474,sas.aluno,jardimsaopaulo,3635,
4475,sas.aluno,jardimsaopaulo,3635,
4476,sas.aluno,jardimsaopaulo,3635,
4477,sas.aluno,jardimsaopaulo,3635,
4478,sas.aluno,jardimsaopaulo,3635,ef 7o ano
4479,sas.aluno,jardimsaopaulo,3635,
4480,sas.aluno,jardimsaopaulo,3635,
4481,sas.aluno,jardimsaopaulo,3635,
4482,sas.aluno,jardimsaopaulo,3635,
4483,sas.aluno,jardimsaopaulo,3635,
4484,sas.aluno,jardimsaopaulo,3635,em 1a serie
4485,sas.aluno,jardimsaopaulo,3635,
4486,sas.aluno,jardimsaopaulo,3635,
4487,sas.aluno,jardimsaopaulo,3635,
4488,sas.aluno,jardimsaopaulo,3635,
4489,sas.aluno,jardimsaopaulo,3635,em 1a serie
4490,sas.aluno,jardimsaopaulo,3635,
4491,sas.aluno,jardimsaopaulo,3635,
4492,sas.aluno,jardimsaopaulo,3635,
4493,sas.aluno,jardimsaopaulo,3635,
4494,sas.aluno,jardimsaopaulo,3635,
4495,sas.aluno,jardimsaopaulo,3635,
4496,sas.aluno,jardimsaopaulo,3635,
4497,sas.aluno,jardimsaopaulo,3635,
4498,sas.aluno,jardimsaopaulo,3635,
4499,sas.aluno,jardimsaopaulo,3635,
4500,sas.aluno,jardimsaopaulo,3635,em 1a serie
4501,sas.aluno,jardimsaopaulo,3635,
4502,sas.aluno,jardimsaopaulo,3635,
4503,sas.aluno,jardimsaopaulo,3635,
4504,sas.aluno,jardimsaopaulo,3635,em 1a serie
4505,sas.aluno,jardimsaopaulo,3635,
4506,sas.aluno,jardimsaopaulo,3635,
4507,sas.aluno,jardimsaopaulo,3635,
4508,sas.aluno,jardimsaopaulo,3635,
4509,sas.aluno,jardimsaopaulo,3635,
4510,sas.aluno,jardimsaopaulo,3635,
4511,sas.aluno,jardimsaopaulo,3635,
4512,sas.aluno,jardimsaopaulo,3635,
4513,sas.aluno,jardimsaopaulo,3635,
4514,sas.aluno,jardimsaopaulo,3635,
4515,sas.aluno,jardimsaopaulo,3635,
4516,sas.aluno,jardimsaopaulo,3635,
4517,sas.aluno,jardimsaopaulo,3635,
4518,sas.aluno,jardimsaopaulo,3635,
4519,sas.aluno,jardimsaopaulo,3635,
4520,sas.aluno,jardimsaopaulo,3635,
4521,sas.aluno,jardimsaopaulo,3635,
4522,sas.aluno,jardimsaopaulo,3635,
4523,sas.aluno,jardimsaopaulo,3635,
4524,sas.aluno,jardimsaopaulo,3635,
4525,sas.aluno,jardimsaopaulo,3635,infantil iv
4526,sas.aluno,jardimsaopaulo,3635,
4527,sas.aluno,jardimsaopaulo,3635,
4528,sas.aluno,jardimsaopaulo,3635,
4529,sas.aluno,jardimsaopaulo,3635,
4530,sas.aluno,jardimsaopaulo,3635,
4531,sas.aluno,jardimsaopaulo,3635,
4532,sas.aluno,jardimsaopaulo,3635,
4533,sas.aluno,jardimsaopaulo,3635,
4534,sas.aluno,jardimsaopaulo,3635,
4535,sas.aluno,jardimsaopaulo,3635,
4536,sas.aluno,jardimsaopaulo,3635,
4537,sas.aluno,jardimsaopaulo,3635,
4538,sas.aluno,jardimsaopaulo,3635,
4539,sas.aluno,jardimsaopaulo,3635,
4540,sas.aluno,jardimsaopaulo,3635,
4541,sas.aluno,jardimsaopaulo,3635,ef 7o ano
4542,sas.aluno,jardimsaopaulo,3635,
4543,sas.aluno,jardimsaopaulo,3635,
4544,sas.aluno,jardimsaopaulo,3635,
4545,sas.aluno,jardimsaopaulo,3635,
4546,sas.aluno,jardimsaopaulo,3635,
4547,sas.aluno,jardimsaopaulo,3635,em 1a serie
4548,sas.aluno,jardimsaopaulo,3635,
4549,sas.aluno,jardimsaopaulo,3635,
4550,sas.aluno,jardimsaopaulo,3635,
4551,sas.aluno,jardimsaopaulo,3635,
4552,sas.aluno,jardimsaopaulo,3635,em 1a serie
4553,sas.aluno,jardimsaopaulo,3635,
4554,sas.aluno,jardimsaopaulo,3635,
4555,sas.aluno,jardimsaopaulo,3635,
4556,sas.aluno,jardimsaopaulo,3635,
4557,sas.aluno,jardimsaopaulo,3635,
4558,sas.aluno,jardimsaopaulo,3635,
4559,sas.aluno,jardimsaopaulo,3635,
4560,sas.aluno,jardimsaopaulo,3635,
4561,sas.aluno,jardimsaopaulo,3635,
4562,sas.aluno,jardimsaopaulo,3635,
4563,sas.aluno,jardimsaopaulo,3635,em 1a serie
4564,sas.aluno,jardimsaopaulo,3635,
4565,sas.aluno,jardimsaopaulo,3635,
4566,sas.aluno,jardimsaopaulo,3635,
4567,sas.aluno,jardimsaopaulo,3635,em 1a serie
4568,sas.aluno,jardimsaopaulo,3635,
4569,sas.aluno,jardimsaopaulo,3635,
4570,sas.aluno,jardimsaopaulo,3635,
4571,sas.aluno,jardimsaopaulo,3635,
4572,sas.aluno,jardimsaopaulo,3635,
4573,sas.aluno,jardimsaopaulo,3635,
4574,sas.aluno,jardimsaopaulo,3635,
4575,sas.aluno,jardimsaopaulo,3635,
4576,sas.aluno,jardimsaopaulo,3635,
4577,sas.aluno,jardimsaopaulo,3635,
4578,sas.aluno,jardimsaopaulo,3635,
4579,sas.aluno,jardimsaopaulo,3635,
4580,sas.aluno,jardimsaopaulo,3635,
4581,sas.aluno,jardimsaopaulo,3635,
4582,sas.aluno,jardimsaopaulo,3635,
4583,sas.aluno,jardimsaopaulo,3635,
4584,sas.aluno,jardimsaopaulo,3635,
4585,sas.aluno,jardimsaopaulo,3635,
4586,sas.aluno,jardimsaopaulo,3635,
4587,sas.aluno,jardimsaopaulo,3635,
4588,sas.aluno,jardimsaopaulo,3635,infantil iv
4589,sas.aluno,jardimsaopaulo,3635,
4590,sas.aluno,jardimsaopaulo,3635,
4591,sas.aluno,jardimsaopaulo,3635,
4592,sas.aluno,jardimsaopaulo,3635,
4593,sas.aluno,jardimsaopaulo,3635,
4594,sas.aluno,jardimsaopaulo,3635,
4595,sas.aluno,jardimsaopaulo,3635,
4596,sas.aluno,jardimsaopaulo,3635,
4597,sas.aluno,jardimsaopaulo,3635,
4598,sas.aluno,jardimsaopaulo,3635,
4599,sas.aluno,jardimsaopaulo,3635,
4600,sas.aluno,jardimsaopaulo,3635,
4601,sas.aluno,jardimsaopaulo,3635,
4602,sas.aluno,jardimsaopaulo,3635,
4603,sas.aluno,jardimsaopaulo,3635,
4604,sas.aluno,jardimsaopaulo,3635,ef 7o ano
4605,sas.aluno,jardimsaopaulo,3635,
4606,sas.aluno,jardimsaopaulo,3635,
4607,sas.aluno,jardimsaopaulo,3635,
4608,sas.aluno,jardimsaopaulo,3635,
4609,sas.aluno,jardimsaopaulo,3635,
4610,sas.aluno,jardimsaopaulo,3635,em 1a serie
4611,sas.aluno,jardimsaopaulo,3635,
4612,sas.aluno,jardimsaopaulo,3635,
4613,sas.aluno,jardimsaopaulo,3635,
4614,sas.aluno,jardimsaopaulo,3635,
4615,sas.aluno,jardimsaopaulo,3635,em 1a serie
4616,sas.aluno,jardimsaopaulo,3635,
4617,sas.aluno,jardimsaopaulo,3635,
4618,sas.aluno,jardimsaopaulo,3635,
4619,sas.aluno,jardimsaopaulo,3635,
4620,sas.aluno,jardimsaopaulo,3635,
4621,sas.aluno,jardimsaopaulo,3635,
4622,sas.aluno,jardimsaopaulo,3635,
4623,sas.aluno,jardimsaopaulo,3635,
4624,sas.aluno,jardimsaopaulo,3635,
4625,sas.aluno,jardimsaopaulo,3635,
4626,sas.aluno,jardimsaopaulo,3635,em 1a serie
4627,sas.aluno,jardimsaopaulo,3635,
4628,sas.aluno,jardimsaopaulo,3635,
4629,sas.aluno,jardimsaopaulo,3635,
4630,sas.aluno,jardimsaopaulo,3635,em 1a serie
4631,sas.aluno,jardimsaopaulo,3635,
4632,sas.aluno,jardimsaopaulo,3635,
4633,sas.aluno,jardimsaopaulo,3635,
4634,sas.aluno,jardimsaopaulo,3635,
4635,sas.aluno,jardimsaopaulo,3635,
4636,sas.aluno,jardimsaopaulo,3635,
4637,sas.aluno,jardimsaopaulo,3635,
4638,sas.aluno,jardimsaopaulo,3635,
4639,sas.aluno,jardimsaopaulo,3635,
4640,sas.aluno,jardimsaopaulo,3635,
4641,sas.aluno,jardimsaopaulo,3635,
4642,sas.aluno,jardimsaopaulo,3635,
4643,sas.aluno,jardimsaopaulo,3635,
4644,sas.aluno,jardimsaopaulo,3635,
4645,sas.aluno,jardimsaopaulo,3635,
4646,sas.aluno,jardimsaopaulo,3635,
4647,sas.aluno,jardimsaopaulo,3635,
4648,sas.aluno,jardimsaopaulo,3635,
4649,sas.aluno,jardimsaopaulo,3635,
4650,sas.aluno,jardimsaopaulo,3635,
4651,sas.aluno,jardimsaopaulo,3635,infantil iv
4652,sas.aluno,jardimsaopaulo,3635,
4653,sas.aluno,jardimsaopaulo,3635,
4654,sas.aluno,jardimsaopaulo,3635,
4655,sas.aluno,jardimsaopaulo,3635,
4656,sas.aluno,jardimsaopaulo,3635,
4657,sas.aluno,jardimsaopaulo,3635,
4658,sas.aluno,jardimsaopaulo,3635,
4659,sas.aluno,jardimsaopaulo,3635,
4660,sas.aluno,jardimsaopaulo,3635,
4661,sas.aluno,jardimsaopaulo,3635,
4662,sas.aluno,jardimsaopaulo,3635,
4663,sas.aluno,jardimsaopaulo,3635,
4664,sas.aluno,jardimsaopaulo,3635,
4665,sas.aluno,jardimsaopaulo,3635,
4666,sas.aluno,jardimsaopaulo,3635,
4667,sas.aluno,jardimsaopaulo,3635,ef 7o ano
4668,sas.aluno,jardimsaopaulo,3635,
4669,sas.aluno,jardimsaopaulo,3635,
4670,sas.aluno,jardimsaopaulo,3635,
4671,sas.aluno,jardimsaopaulo,3635,
4672,sas.aluno,jardimsaopaulo,3635,
4673,sas.aluno,jardimsaopaulo,3635,em 1a serie
4674,sas.aluno,jardimsaopaulo,3635,
4675,sas.aluno,jardimsaopaulo,3635,
4676,sas.aluno,jardimsaopaulo,3635,
4677,sas.aluno,jardimsaopaulo,3635,
4678,sas.aluno,jardimsaopaulo,3635,em 1a serie
4679,sas.aluno,jardimsaopaulo,3635,
4680,sas.aluno,jardimsaopaulo,3635,
4681,sas.aluno,jardimsaopaulo,3635,
4682,sas.aluno,jardimsaopaulo,3635,
4683,sas.aluno,jardimsaopaulo,3635,
4684,sas.aluno,jardimsaopaulo,3635,
4685,sas.aluno,jardimsaopaulo,3635,
4686,sas.aluno,jardimsaopaulo,3635,
4687,sas.aluno,jardimsaopaulo,3635,
4688,sas.aluno,jardimsaopaulo,3635,
4689,sas.aluno,jardimsaopaulo,3635,em 1a serie
4690,sas.aluno,jardimsaopaulo,3635,
4691,sas.aluno,jardimsaopaulo,3635,
4692,sas.aluno,jardimsaopaulo,3635,
4693,sas.aluno,jardimsaopaulo,3635,em 1a serie
4694,sas.aluno,jardimsaopaulo,3635,
4695,sas.aluno,jardimsaopaulo,3635,
4696,sas.aluno,jardimsaopaulo,3635,
4697,sas.aluno,jardimsaopaulo,3635,
4698,sas.aluno,jardimsaopaulo,3635,
4699,sas.aluno,jardimsaopaulo,3635,
4700,sas.aluno,jardimsaopaulo,3635,
4701,sas.aluno,jardimsaopaulo,3635,
4702,sas.aluno,jardimsaopaulo,3635,
4703,sas.aluno,jardimsaopaulo,3635,
4704,sas.aluno,jardimsaopaulo,3635,
4705,sas.aluno,jardimsaopaulo,3635,
4706,sas.aluno,jardimsaopaulo,3635,
4707,sas.aluno,jardimsaopaulo,3635,
4708,sas.aluno,jardimsaopaulo,3635,
4709,sas.aluno,jardimsaopaulo,3635,
4710,sas.aluno,jardimsaopaulo,3635,
4711,sas.aluno,jardimsaopaulo,3635,
4712,sas.aluno,jardimsaopaulo,3635,
4713,sas.aluno,jardimsaopaulo,3635,
4714,sas.aluno,jardimsaopaulo,3635,infantil iv
4715,vithornogueira,jardimsaopaulo,3635,
4716,sas.aluno,jardimsaopaulo,3635,
4717,sas.aluno,jardimsaopaulo,3635,
4718,sas.aluno,jardimsaopaulo,3635,
4719,sas.aluno,jardimsaopaulo,3635,
4720,sas.aluno,jardimsaopaulo,3635,
4721,sas.aluno,jardimsaopaulo,3635,
4722,ananavarro,jardimsaopaulo,3635,
4723,sas.aluno,jardimsaopaulo,3635,
4724,sas.aluno,jardimsaopaulo,3635,
4725,sas.aluno,jardimsaopaulo,3635,
4726,sas.aluno,jardimsaopaulo,3635,
4727,sas.aluno,jardimsaopaulo,3635,
4728,sas.aluno,jardimsaopaulo,3635,
4729,sas.aluno,jardimsaopaulo,3635,
4730,sas.aluno,jardimsaopaulo,3635,
4731,sas.aluno,jardimsaopaulo,3635,
4732,sas.aluno,jardimsaopaulo,3635,ef 7o ano
4733,sas.aluno,jardimsaopaulo,3635,
4734,sas.aluno,jardimsaopaulo,3635,
4735,sas.aluno,jardimsaopaulo,3635,
4736,sas.aluno,jardimsaopaulo,3635,
4737,sas.aluno,jardimsaopaulo,3635,
4738,sas.aluno,jardimsaopaulo,3635,em 1a serie
4739,sas.aluno,jardimsaopaulo,3635,
4740,sas.aluno,jardimsaopaulo,3635,
4741,sas.aluno,jardimsaopaulo,3635,
4742,sas.aluno,jardimsaopaulo,3635,
4743,sas.aluno,jardimsaopaulo,3635,em 1a serie
4744,sas.aluno,jardimsaopaulo,3635,
4745,sas.aluno,jardimsaopaulo,3635,
4746,sas.aluno,jardimsaopaulo,3635,
4747,sas.aluno,jardimsaopaulo,3635,
4748,sas.aluno,jardimsaopaulo,3635,
4749,sas.aluno,jardimsaopaulo,3635,
4750,sas.aluno,jardimsaopaulo,3635,
4751,sas.aluno,jardimsaopaulo,3635,
4752,sas.aluno,jardimsaopaulo,3635,
4753,sas.aluno,jardimsaopaulo,3635,
4754,sas.aluno,jardimsaopaulo,3635,em 1a serie
4755,sas.aluno,jardimsaopaulo,3635,
4756,sas.aluno,jardimsaopaulo,3635,
4757,sas.aluno,jardimsaopaulo,3635,
4758,sas.aluno,jardimsaopaulo,3635,em 1a serie
4759,sas.aluno,jardimsaopaulo,3635,
4760,sas.aluno,jardimsaopaulo,3635,
4761,sas.aluno,jardimsaopaulo,3635,
4762,sas.aluno,jardimsaopaulo,3635,
4763,sas.aluno,jardimsaopaulo,3635,
4764,sas.aluno,jardimsaopaulo,3635,
4765,sas.aluno,jardimsaopaulo,3635,
4766,sas.aluno,jardimsaopaulo,3635,
4767,sas.aluno,jardimsaopaulo,3635,
4768,sas.aluno,jardimsaopaulo,3635,
4769,sas.aluno,jardimsaopaulo,3635,
4770,sas.aluno,jardimsaopaulo,3635,
4771,sas.aluno,jardimsaopaulo,3635,
4772,sas.aluno,jardimsaopaulo,3635,
4773,sas.aluno,jardimsaopaulo,3635,
4774,sas.aluno,jardimsaopaulo,3635,
4775,sas.aluno,jardimsaopaulo,3635,
4776,sas.aluno,jardimsaopaulo,3635,
4777,sas.aluno,jardimsaopaulo,3635,
4778,sas.aluno,jardimsaopaulo,3635,
4779,sas.aluno,jardimsaopaulo,3635,infantil iv
4780,sas.aluno,jardimsaopaulo,3635,
4781,sas.aluno,jardimsaopaulo,3635,
4782,sas.aluno,jardimsaopaulo,3635,
4783,sas.aluno,jardimsaopaulo,3635,
4784,sas.aluno,jardimsaopaulo,3635,
4785,sas.aluno,jardimsaopaulo,3635,
4786,sas.aluno,jardimsaopaulo,3635,
4787,sas.aluno,jardimsaopaulo,3635,
4788,sas.aluno,jardimsaopaulo,3635,
4789,sas.aluno,jardimsaopaulo,3635,
4790,sas.aluno,jardimsaopaulo,3635,
4791,sas.aluno,jardimsaopaulo,3635,
4792,sas.aluno,jardimsaopaulo,3635,
4793,sas.aluno,jardimsaopaulo,3635,
4794,sas.aluno,jardimsaopaulo,3635,
4795,sas.aluno,jardimsaopaulo,3635,ef 7o ano
4796,sas.aluno,jardimsaopaulo,3635,
4797,sas.aluno,jardimsaopaulo,3635,
4798,sas.aluno,jardimsaopaulo,3635,
4799,sas.aluno,jardimsaopaulo,3635,
4800,sas.aluno,jardimsaopaulo,3635,
4801,sas.aluno,jardimsaopaulo,3635,em 1a serie
4802,sas.aluno,jardimsaopaulo,3635,
4803,sas.aluno,jardimsaopaulo,3635,
4804,sas.aluno,jardimsaopaulo,3635,
4805,sas.aluno,jardimsaopaulo,3635,
4806,sas.aluno,jardimsaopaulo,3635,em 1a serie
4807,sas.aluno,jardimsaopaulo,3635,
4808,sas.aluno,jardimsaopaulo,3635,
4809,sas.aluno,jardimsaopaulo,3635,
4810,sas.aluno,jardimsaopaulo,3635,
4811,sas.aluno,jardimsaopaulo,3635,
4812,sas.aluno,jardimsaopaulo,3635,
4813,sas.aluno,jardimsaopaulo,3635,
4814,sas.aluno,jardimsaopaulo,3635,
4815,sas.aluno,jardimsaopaulo,3635,
4816,sas.aluno,jardimsaopaulo,3635,
4817,sas.aluno,jardimsaopaulo,3635,em 1a serie
4818,sas.aluno,jardimsaopaulo,3635,
4819,sas.aluno,jardimsaopaulo,3635,
4820,sas.aluno,jardimsaopaulo,3635,
4821,sas.aluno,jardimsaopaulo,3635,em 1a serie
4822,sas.aluno,jardimsaopaulo,3635,
4823,sas.aluno,jardimsaopaulo,3635,
4824,sas.aluno,jardimsaopaulo,3635,
4825,sas.aluno,jardimsaopaulo,3635,
4826,sas.aluno,jardimsaopaulo,3635,
4827,sas.aluno,jardimsaopaulo,3635,
4828,sas.aluno,jardimsaopaulo,3635,
4829,sas.aluno,jardimsaopaulo,3635,
4830,sas.aluno,jardimsaopaulo,3635,
4831,sas.aluno,jardimsaopaulo,3635,
4832,sas.aluno,jardimsaopaulo,3635,
4833,sas.aluno,jardimsaopaulo,3635,
4834,sas.aluno,jardimsaopaulo,3635,
4835,sas.aluno,jardimsaopaulo,3635,
4836,sas.aluno,jardimsaopaulo,3635,
4837,sas.aluno,jardimsaopaulo,3635,
4838,sas.aluno,jardimsaopaulo,3635,
4839,sas.aluno,jardimsaopaulo,3635,
4840,sas.aluno,jardimsaopaulo,3635,
4841,sas.aluno,jardimsaopaulo,3635,
4842,sas.aluno,jardimsaopaulo,3635,infantil iv
4843,sas.aluno,jardimsaopaulo,3635,
4844,sas.aluno,jardimsaopaulo,3635,
4845,sas.aluno,jardimsaopaulo,3635,
4846,sas.aluno,jardimsaopaulo,3635,
4847,sas.aluno,jardimsaopaulo,3635,
4848,sas.aluno,jardimsaopaulo,3635,
4849,sas.aluno,jardimsaopaulo,3635,
4850,sas.aluno,jardimsaopaulo,3635,
4851,sas.aluno,jardimsaopaulo,3635,
4852,sas.aluno,jardimsaopaulo,3635,
4853,sas.aluno,jardimsaopaulo,3635,
4854,sas.aluno,jardimsaopaulo,3635,
4855,sas.aluno,jardimsaopaulo,3635,
4856,sas.aluno,jardimsaopaulo,3635,
4857,sas.aluno,jardimsaopaulo,3635,
4858,sas.aluno,jardimsaopaulo,3635,ef 7o ano
4859,sas.aluno,jardimsaopaulo,3635,
4860,sas.aluno,jardimsaopaulo,3635,
4861,sas.aluno,jardimsaopaulo,3635,
4862,sas.aluno,jardimsaopaulo,3635,
4863,sas.aluno,jardimsaopaulo,3635,
4864,sas.aluno,jardimsaopaulo,3635,em 1a serie
4865,sas.aluno,jardimsaopaulo,3635,
4866,sas.aluno,jardimsaopaulo,3635,
4867,sas.aluno,jardimsaopaulo,3635,
4868,sas.aluno,jardimsaopaulo,3635,
4869,sas.aluno,jardimsaopaulo,3635,em 1a serie
4870,sas.aluno,jardimsaopaulo,3635,
4871,sas.aluno,jardimsaopaulo,3635,
4872,sas.aluno,jardimsaopaulo,3635,
4873,sas.aluno,jardimsaopaulo,3635,
4874,sas.aluno,jardimsaopaulo,3635,
4875,sas.aluno,jardimsaopaulo,3635,
4876,sas.aluno,jardimsaopaulo,3635,
4877,sas.aluno,jardimsaopaulo,3635,
4878,sas.aluno,jardimsaopaulo,3635,
4879,sas.aluno,jardimsaopaulo,3635,
4880,sas.aluno,jardimsaopaulo,3635,em 1a serie
4881,sas.aluno,jardimsaopaulo,3635,
4882,sas.aluno,jardimsaopaulo,3635,
4883,sas.aluno,jardimsaopaulo,3635,
4884,sas.aluno,jardimsaopaulo,3635,em 1a serie
4885,sas.aluno,jardimsaopaulo,3635,
4886,sas.aluno,jardimsaopaulo,3635,
4887,sas.aluno,jardimsaopaulo,3635,
4888,sas.aluno,jardimsaopaulo,3635,
4889,sas.aluno,jardimsaopaulo,3635,
4890,sas.aluno,jardimsaopaulo,3635,
4891,sas.aluno,jardimsaopaulo,3635,
4892,sas.aluno,jardimsaopaulo,3635,
4893,sas.aluno,jardimsaopaulo,3635,
4894,sas.aluno,jardimsaopaulo,3635,
4895,sas.aluno,jardimsaopaulo,3635,
4896,sas.aluno,jardimsaopaulo,3635,
4897,sas.aluno,jardimsaopaulo,3635,
4898,sas.aluno,jardimsaopaulo,3635,
4899,sas.aluno,jardimsaopaulo,3635,
4900,sas.aluno,jardimsaopaulo,3635,
4901,sas.aluno,jardimsaopaulo,3635,
4902,sas.aluno,jardimsaopaulo,3635,
4903,sas.aluno,jardimsaopaulo,3635,
4904,sas.aluno,jardimsaopaulo,3635,
4905,sas.aluno,jardimsaopaulo,3635,infantil iv
4906,sas.aluno,jardimsaopaulo,3635,
4907,sas.aluno,jardimsaopaulo,3635,
4908,sas.aluno,jardimsaopaulo,3635,
4909,sas.aluno,jardimsaopaulo,3635,
4910,sas.aluno,jardimsaopaulo,3635,
4911,sas.aluno,jardimsaopaulo,3635,
4912,sas.aluno,jardimsaopaulo,3635,
4913,sas.aluno,jardimsaopaulo,3635,
4914,sas.aluno,jardimsaopaulo,3635,
4915,sas.aluno,jardimsaopaulo,3635,
4916,sas.aluno,jardimsaopaulo,3635,
4917,sas.aluno,jardimsaopaulo,3635,
4918,sas.aluno,jardimsaopaulo,3635,
4919,sas.aluno,jardimsaopaulo,3635,
4920,sas.aluno,jardimsaopaulo,3635,
4921,sas.aluno,jardimsaopaulo,3635,ef 7o ano
4922,sas.aluno,jardimsaopaulo,3635,
4923,sas.aluno,jardimsaopaulo,3635,
4924,sas.aluno,jardimsaopaulo,3635,
4925,sas.aluno,jardimsaopaulo,3635,
4926,sas.aluno,jardimsaopaulo,3635,
4927,sas.aluno,jardimsaopaulo,3635,em 1a serie
4928,sas.aluno,jardimsaopaulo,3635,
4929,sas.aluno,jardimsaopaulo,3635,
4930,sas.aluno,jardimsaopaulo,3635,
4931,sas.aluno,jardimsaopaulo,3635,
4932,sas.aluno,jardimsaopaulo,3635,em 1a serie
4933,sas.aluno,jardimsaopaulo,3635,
4934,sas.aluno,jardimsaopaulo,3635,
4935,sas.aluno,jardimsaopaulo,3635,
4936,sas.aluno,jardimsaopaulo,3635,
4937,sas.aluno,jardimsaopaulo,3635,
4938,sas.aluno,jardimsaopaulo,3635,
4939,sas.aluno,jardimsaopaulo,3635,
4940,sas.aluno,jardimsaopaulo,3635,
4941,sas.aluno,jardimsaopaulo,3635,
4942,sas.aluno,jardimsaopaulo,3635,
4943,sas.aluno,jardimsaopaulo,3635,em 1a serie
4944,sas.aluno,jardimsaopaulo,3635,
4945,sas.aluno,jardimsaopaulo,3635,
4946,sas.aluno,jardimsaopaulo,3635,
4947,sas.aluno,jardimsaopaulo,3635,em 1a serie
4948,sas.aluno,jardimsaopaulo,3635,
4949,sas.aluno,jardimsaopaulo,3635,
4950,sas.aluno,jardimsaopaulo,3635,
4951,sas.aluno,jardimsaopaulo,3635,
4952,sas.aluno,jardimsaopaulo,3635,
4953,sas.aluno,jardimsaopaulo,3635,
4954,sas.aluno,jardimsaopaulo,3635,
4955,sas.aluno,jardimsaopaulo,3635,
4956,sas.aluno,jardimsaopaulo,3635,
4957,sas.aluno,jardimsaopaulo,3635,
4958,sas.aluno,jardimsaopaulo,3635,
4959,sas.aluno,jardimsaopaulo,3635,
4960,sas.aluno,jardimsaopaulo,3635,
4961,sas.aluno,jardimsaopaulo,3635,
4962,sas.aluno,jardimsaopaulo,3635,
4963,sas.aluno,jardimsaopaulo,3635,
4964,sas.aluno,jardimsaopaulo,3635,
4965,sas.aluno,jardimsaopaulo,3635,
4966,sas.aluno,jardimsaopaulo,3635,
4967,sas.aluno,jardimsaopaulo,3635,
4968,sas.aluno,jardimsaopaulo,3635,infantil iv
4969,sas.aluno,jardimsaopaulo,3635,
4970,sas.aluno,jardimsaopaulo,3635,
